フィート,1249,1249,10377,接尾辞,名詞性名詞助数辞,*,*,フィート,ふぃーと,*
ガル,1249,1249,10397,接尾辞,名詞性名詞助数辞,*,*,ガル,がる,*
トン,1249,1249,10578,接尾辞,名詞性名詞助数辞,*,*,トン,とん,*
グラム,1249,1249,10563,接尾辞,名詞性名詞助数辞,*,*,グラム,ぐらむ,*
ｔ,1249,1249,8467,接尾辞,名詞性名詞助数辞,*,*,ｔ,とん,*
ｋｇ,1249,1249,8401,接尾辞,名詞性名詞助数辞,*,*,ｋｇ,きろぐらむ,*
ｇ,1249,1249,8464,接尾辞,名詞性名詞助数辞,*,*,ｇ,ぐらむ,*
ｍｇ,1249,1249,8401,接尾辞,名詞性名詞助数辞,*,*,ｍｇ,みりぐらむ,*
£,1249,1249,4033,接尾辞,名詞性名詞助数辞,*,*,£,ぽんど,*
ポンド,1249,1249,10278,接尾辞,名詞性名詞助数辞,*,*,ポンド,ぽんど,*
平方ミリメートル,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,平方ミリメートル,へいほうみりめーとる,*
平方センチメートル,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,平方センチメートル,へいほうせんちめーとる,*
平方メートル,1249,1249,10059,接尾辞,名詞性名詞助数辞,*,*,平方メートル,へいほうめーとる,*
平方キロメートル,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,平方キロメートル,へいほうきろめーとる,*
平方キロ,1249,1249,10085,接尾辞,名詞性名詞助数辞,*,*,平方キロ,へいほうきろ,*
ｍｍ２,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｍｍ２,へいほうみりめーとる,*
ｃｍ２,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｃｍ２,へいほうせんちめーとる,*
ｍ２,1249,1249,8398,接尾辞,名詞性名詞助数辞,*,*,ｍ２,へいほうめーとる,*
ｋｍ２,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｋｍ２,へいほうきろめーとる,*
アール,1249,1249,10377,接尾辞,名詞性名詞助数辞,*,*,アール,あーる,*
ヘクタール,1249,1249,10365,接尾辞,名詞性名詞助数辞,*,*,ヘクタール,へくたーる,*
ａ,1249,1249,8401,接尾辞,名詞性名詞助数辞,*,*,ａ,あーる,*
ｈａ,1249,1249,8400,接尾辞,名詞性名詞助数辞,*,*,ｈａ,へくたーる,*
エーカー,1249,1249,10376,接尾辞,名詞性名詞助数辞,*,*,エーカー,えーかー,*
坪,1249,1249,10020,接尾辞,名詞性名詞助数辞,*,*,坪,つぼ,*
つぼ,1249,1249,10783,接尾辞,名詞性名詞助数辞,*,*,つぼ,つぼ,*
畳,1249,1249,10002,接尾辞,名詞性名詞助数辞,*,*,畳,じょう,*
じょう,1249,1249,10760,接尾辞,名詞性名詞助数辞,*,*,じょう,じょう,*
平米,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,平米,へいべい,*
へいべい,1249,1249,10846,接尾辞,名詞性名詞助数辞,*,*,へいべい,へいべい,*
円,1249,1249,7184,接尾辞,名詞性名詞助数辞,*,*,円,えん,*
銭,1249,1249,15225,接尾辞,名詞性名詞助数辞,*,*,銭,せん,*
両,1249,1249,11690,接尾辞,名詞性名詞助数辞,*,*,両,りょう,*
ドル,1249,1249,10469,接尾辞,名詞性名詞助数辞,*,*,ドル,どる,*
セント,1249,1249,10423,接尾辞,名詞性名詞助数辞,*,*,セント,せんと,*
ユーロ,1249,1249,10377,接尾辞,名詞性名詞助数辞,*,*,ユーロ,ゆーろ,*
フラン,1249,1249,9524,接尾辞,名詞性名詞助数辞,*,*,フラン,ふらん,*
ペソ,1249,1249,11484,接尾辞,名詞性名詞助数辞,*,*,ペソ,ぺそ,*
ルーブル,1249,1249,10911,接尾辞,名詞性名詞助数辞,*,*,ルーブル,るーぶる,*
マルク,1249,1249,10192,接尾辞,名詞性名詞助数辞,*,*,マルク,まるく,*
元,1249,1249,9378,接尾辞,名詞性名詞助数辞,*,*,元,げん,*
ウォン,1249,1249,10379,接尾辞,名詞性名詞助数辞,*,*,ウォン,うぉん,*
ルピー,1249,1249,10374,接尾辞,名詞性名詞助数辞,*,*,ルピー,るぴー,*
バーツ,1249,1249,11637,接尾辞,名詞性名詞助数辞,*,*,バーツ,ばーつ,*
世紀,1249,1249,9994,接尾辞,名詞性名詞助数辞,*,*,世紀,せいき,*
年度,1249,1249,8117,接尾辞,名詞性名詞助数辞,*,*,年度,ねんど,*
月,1249,1249,8279,接尾辞,名詞性名詞助数辞,*,*,月,がつ,*
週,1249,1249,10124,接尾辞,名詞性名詞助数辞,*,*,週,しゅう,*
日,1249,1249,8777,接尾辞,名詞性名詞助数辞,*,*,日,にち,*
時,1249,1249,7990,接尾辞,名詞性名詞助数辞,*,*,時,じ,*
分,1249,1249,8183,接尾辞,名詞性名詞助数辞,*,*,分,ふん,*
秒,1249,1249,9646,接尾辞,名詞性名詞助数辞,*,*,秒,びょう,*
年間,1249,1249,9458,接尾辞,名詞性名詞助数辞,*,*,年間,ねんかん,*
か年,1249,1249,10800,接尾辞,名詞性名詞助数辞,*,*,か年,かねん,*
カ年,1249,1249,10369,接尾辞,名詞性名詞助数辞,*,*,カ年,かねん,*
ヶ年,1249,1249,10370,接尾辞,名詞性名詞助数辞,*,*,ヶ年,かねん,*
箇年,1249,1249,10080,接尾辞,名詞性名詞助数辞,*,*,箇年,かねん,*
月間,1249,1249,10104,接尾辞,名詞性名詞助数辞,*,*,月間,つきかん,*
か月,1249,1249,10859,接尾辞,名詞性名詞助数辞,*,*,か月,かげつ,*
カ月,1249,1249,10463,接尾辞,名詞性名詞助数辞,*,*,カ月,かげつ,*
ヶ月,1249,1249,10389,接尾辞,名詞性名詞助数辞,*,*,ヶ月,かげつ,*
箇月,1249,1249,10099,接尾辞,名詞性名詞助数辞,*,*,箇月,かげつ,*
か月間,1249,1249,10833,接尾辞,名詞性名詞助数辞,*,*,か月間,かげつかん,*
カ月間,1249,1249,10283,接尾辞,名詞性名詞助数辞,*,*,カ月間,かげつかん,*
ヶ月間,1249,1249,10363,接尾辞,名詞性名詞助数辞,*,*,ヶ月間,かげつかん,*
箇月間,1249,1249,10073,接尾辞,名詞性名詞助数辞,*,*,箇月間,かげつかん,*
週間,1249,1249,10637,接尾辞,名詞性名詞助数辞,*,*,週間,しゅうかん,*
日間,1249,1249,8716,接尾辞,名詞性名詞助数辞,*,*,日間,にちかん,*
時間,1249,1249,7510,接尾辞,名詞性名詞助数辞,*,*,時間,じかん,*
分間,1249,1249,9549,接尾辞,名詞性名詞助数辞,*,*,分間,ふんかん,*
秒間,1249,1249,10079,接尾辞,名詞性名詞助数辞,*,*,秒間,びょうかん,*
立方センチメートル,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,立方センチメートル,りっぽうせんちめーとる,*
立方メートル,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,立方メートル,りっぽうめーとる,*
立方キロメートル,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,立方キロメートル,りっぽうきろめーとる,*
立方キロ,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,立方キロ,りっぽうきろ,*
ｃｍ３,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｃｍ３,りっぽうめーとる,*
ｍ３,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｍ３,りっぽうめーとる,*
ｋｍ３,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｋｍ３,りっぽうきろめーとる,*
リットル,1249,1249,9871,接尾辞,名詞性名詞助数辞,*,*,リットル,りっとる,*
ｍｌ,1249,1249,8401,接尾辞,名詞性名詞助数辞,*,*,ｍｌ,みりりっとる,*
ｌ,1249,1249,8328,接尾辞,名詞性名詞助数辞,*,*,ｌ,りっとる,*
ｋｌ,1249,1249,8401,接尾辞,名詞性名詞助数辞,*,*,ｋｌ,きろりっとる,*
ｃｃ,1249,1249,8694,接尾辞,名詞性名詞助数辞,*,*,ｃｃ,しーしー,*
ＣＣ,1249,1249,10452,接尾辞,名詞性名詞助数辞,*,*,ＣＣ,しーしー,*
バレル,1249,1249,10636,接尾辞,名詞性名詞助数辞,*,*,バレル,ばれる,*
ガロン,1249,1249,10377,接尾辞,名詞性名詞助数辞,*,*,ガロン,がろん,*
℃,1249,1249,4066,接尾辞,名詞性名詞助数辞,*,*,℃,どしー,*
Ｋ,1249,1249,9146,接尾辞,名詞性名詞助数辞,*,*,Ｋ,けるびん,*
ケルビン,1249,1249,10484,接尾辞,名詞性名詞助数辞,*,*,ケルビン,けるびん,*
ボルト,1249,1249,10257,接尾辞,名詞性名詞助数辞,*,*,ボルト,ぼると,*
ｍＶ,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｍＶ,みりぼると,*
Ｖ,1249,1249,8408,接尾辞,名詞性名詞助数辞,*,*,Ｖ,ぼると,*
